Modified on,Product code,Bid,Ask,Mid price,Currency
2023-09-01T09:10:58+02:00,GO HYDRO EU 2024,6.55,6.75,6.65,EUR
2023-09-01T09:11:03+02:00,GO HYDRO EU 2024,6.55,6.75,6.65,EUR
2023-09-01T13:17:25+02:00,GO HYDRO EU 2024,6.55,6.75,6.65,EUR
2023-09-01T13:17:29+02:00,GO HYDRO EU 2024,6.55,7.05,6.8,EUR
2023-09-01T13:17:37+02:00,GO HYDRO EU 2024,6.75,7.05,6.9,EUR
2023-09-01T13:18:22+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-09-04T08:38:54+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-09-04T08:38:58+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-09-04T14:17:43+02:00,GO HYDRO EU 2024,6.9,7.4,7.15,EUR
2023-09-04T14:17:50+02:00,GO HYDRO EU 2024,7.2,7.4,7.3,EUR
2023-09-04T14:18:30+02:00,GO HYDRO EU 2024,7.05,7.35,7.2,EUR
2023-09-04T14:19:23+02:00,GO HYDRO EU 2024,7.05,7.35,7.2,EUR
2023-09-04T14:19:27+02:00,GO HYDRO EU 2024,7.05,7.4,7.225,EUR
2023-09-04T14:19:52+02:00,GO HYDRO EU 2024,7.1,7.4,7.25,EUR
2023-09-04T14:20:14+02:00,GO HYDRO EU 2024,7.2,7.4,7.3,EUR
2023-09-05T08:38:39+02:00,GO HYDRO EU 2024,7.2,7.4,7.3,EUR
2023-09-05T08:38:43+02:00,GO HYDRO EU 2024,7.2,7.4,7.3,EUR
2023-09-05T09:58:51+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-09-06T08:19:31+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-09-07T08:23:26+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-09-08T09:21:02+02:00,GO HYDRO EU 2024,7.3,7.5,7.4,EUR
2023-09-08T09:21:41+02:00,GO HYDRO EU 2024,7.1,7.5,7.3,EUR
2023-09-08T09:21:45+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-09-11T08:41:06+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-09-11T09:32:07+02:00,GO HYDRO EU 2024,7.2,7.4,7.3,EUR
2023-09-11T09:38:02+02:00,GO HYDRO EU 2024,7.2,7.4,7.3,EUR
2023-09-11T09:38:16+02:00,GO HYDRO EU 2024,7.1,7.4,7.25,EUR
2023-09-11T09:38:33+02:00,GO HYDRO EU 2024,7,7.4,7.2,EUR
2023-09-11T09:38:52+02:00,GO HYDRO EU 2024,7,7.4,7.2,EUR
2023-09-11T09:38:57+02:00,GO HYDRO EU 2024,7,7.2,7.1,EUR
2023-09-11T09:47:10+02:00,GO HYDRO EU 2024,7,7.2,7.1,EUR
2023-09-11T09:47:34+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-09-12T08:27:32+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-09-12T08:27:36+02:00,GO HYDRO EU 2024,6.9,7.2,7.05,EUR
2023-09-12T09:23:43+02:00,GO HYDRO EU 2024,6.65,6.95,6.8,EUR
2023-09-12T09:26:54+02:00,GO HYDRO EU 2024,6.35,6.95,6.65,EUR
2023-09-12T09:27:12+02:00,GO HYDRO EU 2024,6.55,6.95,6.75,EUR
2023-09-12T09:27:15+02:00,GO HYDRO EU 2024,6.55,6.85,6.7,EUR
2023-09-12T10:21:51+02:00,GO HYDRO EU 2024,6.5,6.8,6.65,EUR
2023-09-13T08:14:05+02:00,GO HYDRO EU 2024,6.5,6.8,6.65,EUR
2023-09-13T08:14:09+02:00,GO HYDRO EU 2024,6.5,6.8,6.65,EUR
2023-09-14T08:05:25+02:00,GO HYDRO EU 2024,6.5,6.8,6.65,EUR
2023-09-14T08:05:33+02:00,GO HYDRO EU 2024,6.5,6.8,6.65,EUR
2023-09-14T09:12:33+02:00,GO HYDRO EU 2024,6.7,7,6.85,EUR
2023-09-14T16:45:59+02:00,GO HYDRO EU 2024,6.7,7,6.85,EUR
2023-09-14T16:46:08+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-15T08:36:17+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-15T08:36:18+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-18T08:24:40+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-18T08:44:06+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-18T08:44:10+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-18T10:09:42+02:00,GO HYDRO EU 2024,6.8,6.9,6.85,EUR
2023-09-18T10:10:59+02:00,GO HYDRO EU 2024,6.9,7.1,7,EUR
2023-09-18T13:36:39+02:00,GO HYDRO EU 2024,7.1,7.3,7.2,EUR
2023-09-18T13:58:58+02:00,GO HYDRO EU 2024,6.9,7.3,7.1,EUR
2023-09-18T13:59:01+02:00,GO HYDRO EU 2024,6.9,7.1,7,EUR
2023-09-18T14:03:16+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-19T08:16:55+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-19T08:16:59+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-20T08:29:19+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-20T14:47:31+02:00,GO HYDRO EU 2024,6.6,6.8,6.7,EUR
2023-09-21T08:34:41+02:00,GO HYDRO EU 2024,6.6,6.8,6.7,EUR
2023-09-21T08:34:45+02:00,GO HYDRO EU 2024,6.6,6.8,6.7,EUR
2023-09-21T10:53:37+02:00,GO HYDRO EU 2024,6.6,7,6.8,EUR
2023-09-21T10:53:48+02:00,GO HYDRO EU 2024,6.9,7,6.95,EUR
2023-09-21T10:53:51+02:00,GO HYDRO EU 2024,6.9,7.05,6.975,EUR
2023-09-22T08:37:01+02:00,GO HYDRO EU 2024,6.9,7.05,6.975,EUR
2023-09-22T08:37:06+02:00,GO HYDRO EU 2024,6.9,7.05,6.975,EUR
2023-09-25T08:24:01+02:00,GO HYDRO EU 2024,6.9,7.05,6.975,EUR
2023-09-26T08:03:09+02:00,GO HYDRO EU 2024,6.9,7.05,6.975,EUR
2023-09-26T08:20:00+02:00,GO HYDRO EU 2024,6.9,7.05,6.975,EUR
2023-09-26T08:20:42+02:00,GO HYDRO EU 2024,7,7.15,7.075,EUR
2023-09-26T08:22:29+02:00,GO HYDRO EU 2024,6.9,7.15,7.025,EUR
2023-09-26T08:22:36+02:00,GO HYDRO EU 2024,6.9,7.1,7,EUR
2023-09-27T08:17:15+02:00,GO HYDRO EU 2024,6.9,7.1,7,EUR
2023-09-27T10:10:59+02:00,GO HYDRO EU 2024,6,7.1,6.55,EUR
2023-09-27T10:11:03+02:00,GO HYDRO EU 2024,6.8,7.1,6.95,EUR
2023-09-27T10:11:06+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-28T08:13:24+02:00,GO HYDRO EU 2024,6.8,7,6.9,EUR
2023-09-28T12:51:26+02:00,GO HYDRO EU 2024,6.6,7,6.8,EUR
2023-09-28T12:51:30+02:00,GO HYDRO EU 2024,6.6,6.75,6.675,EUR
2023-09-28T12:53:04+02:00,GO HYDRO EU 2024,6.75,6.9,6.825,EUR
2023-09-28T13:44:57+02:00,GO HYDRO EU 2024,6.65,6.8,6.725,EUR
2023-09-29T07:55:58+02:00,GO HYDRO EU 2024,6.65,6.8,6.725,EUR
2023-10-02T08:20:26+02:00,GO HYDRO EU 2024,6.65,6.8,6.725,EUR
2023-10-02T08:20:27+02:00,GO HYDRO EU 2024,6.65,6.8,6.725,EUR
2023-10-03T08:21:15+02:00,GO HYDRO EU 2024,6.65,6.8,6.725,EUR
2023-10-04T08:14:07+02:00,GO HYDRO EU 2024,6.65,6.8,6.725,EUR
2023-10-04T08:14:27+02:00,GO HYDRO EU 2024,6.55,6.8,6.675,EUR
2023-10-04T13:33:35+02:00,GO HYDRO EU 2024,6.65,6.9,6.775,EUR
2023-10-04T14:05:13+02:00,GO HYDRO EU 2024,6.65,6.9,6.775,EUR
2023-10-04T14:05:26+02:00,GO HYDRO EU 2024,6.6,6.9,6.75,EUR
2023-10-04T14:05:34+02:00,GO HYDRO EU 2024,6.6,6.8,6.7,EUR
2023-10-04T14:06:49+02:00,GO HYDRO EU 2024,6.75,6.95,6.85,EUR
2023-10-05T08:21:02+02:00,GO HYDRO EU 2024,6.75,6.95,6.85,EUR
2023-10-05T16:24:33+02:00,GO HYDRO EU 2024,6.6,6.95,6.775,EUR
2023-10-05T16:24:36+02:00,GO HYDRO EU 2024,6.6,6.75,6.675,EUR
2023-10-06T08:31:06+02:00,GO HYDRO EU 2024,6.6,6.75,6.675,EUR
2023-10-06T11:27:47+02:00,GO HYDRO EU 2024,6.5,6.65,6.575,EUR
2023-10-06T13:53:09+02:00,GO HYDRO EU 2024,6.5,6.6,6.55,EUR
2023-10-06T13:53:40+02:00,GO HYDRO EU 2024,6.4,6.6,6.5,EUR
2023-10-06T13:53:45+02:00,GO HYDRO EU 2024,6.4,6.6,6.5,EUR
2023-10-09T08:18:46+02:00,GO HYDRO EU 2024,6.4,6.6,6.5,EUR
2023-10-09T14:23:14+02:00,GO HYDRO EU 2024,6.4,6.55,6.475,EUR
2023-10-10T08:26:19+02:00,GO HYDRO EU 2024,6.4,6.55,6.475,EUR
2023-10-10T11:22:38+02:00,GO HYDRO EU 2024,6.4,6.5,6.45,EUR
2023-10-10T12:56:46+02:00,GO HYDRO EU 2024,6.3,6.4,6.35,EUR
2023-10-10T12:59:10+02:00,GO HYDRO EU 2024,6.2,6.3,6.25,EUR
2023-10-10T16:43:48+02:00,GO HYDRO EU 2024,6.15,6.3,6.225,EUR
2023-10-10T16:43:55+02:00,GO HYDRO EU 2024,6.15,6.35,6.25,EUR
2023-10-10T16:45:00+02:00,GO HYDRO EU 2024,6.15,6.45,6.3,EUR
2023-10-10T16:47:29+02:00,GO HYDRO EU 2024,6.15,6.45,6.3,EUR
2023-10-11T08:24:32+02:00,GO HYDRO EU 2024,6.15,6.45,6.3,EUR
2023-10-11T08:26:40+02:00,GO HYDRO EU 2024,6.1,6.45,6.275,EUR
2023-10-11T08:26:48+02:00,GO HYDRO EU 2024,6.1,6.35,6.225,EUR
